WTRSHD_FID,MINES,RDS_DEN_km_km2,FORDST_PCT,WATER_LIC,STRMXDEN,WWD_count,LCA,RIPDSTPCT,IMPERVPCT,MPB_pct,LINEAR_DEV,ECAPCT,Region,WSDArea_KM2,ForestRoadsDEN_km_km2,NonForestRoadsDEN_km_km2,AgriculturePCT,UrbanPCT,Linear_Dev_noRoads
13964,0,3.191516492,10.59342828,0,0.397781673,0,15.87267709,10.0007469,6.287986303,0,3.322124025,14.42834443,SCVI,36.55945511,0.164376312,3.02714018,0,0,0.130607533
13965,0,3.360161415,2.296815379,0,0.650693813,0,7.97117191,5.833111941,5.872166635,0,3.450212502,9.711994306,SCVI,73.60432866,0.048052808,3.312108607,0,0,0.090051087
13966,0,3.638352139,0,0,0.248274922,0,5.825769864,4.379284515,5.825769863,,3.638352139,5.80568941,SCVI,52.62507913,0,3.638352139,0,0,0
13967,2,2.483169061,0,66,1.30238537,2,5.742495529,5.748563788,4.40507132,0,2.828716113,5.838344101,SCVI,52.0459904,0,2.483169061,0,2.234464464,0.345547052
13968,6,3.955948514,3.276305296,51,1.346011967,2,21.12750937,13.99100504,8.584467399,0,4.124314723,18.48959407,SCVI,69.89116085,0,3.955948514,0.47526658,13.45821525,0.168366209
13969,5,3.348499565,11.32340169,37,0.513454926,0,19.32104019,18.58804668,6.809222612,0,3.5358871,24.5739682,SCVI,47.13427725,0.095450658,3.253048907,0,0.285858801,0.187387534
13970,4,2.294819598,7.569596316,11,0.778232361,0,11.37221107,5.840603812,4.670301322,0,2.315737549,13.40018492,SCVI,70.75995527,0.320430124,1.974389473,0,0.128155131,0.020917952
13971,17,2.664660494,30.76280572,9,0.441477889,0,34.35686174,41.5604877,5.594441794,0,2.695356231,14.59455862,SCVI,45.31610866,0.261640841,2.403019653,0,1.601434831,0.030695737
13972,0,1.031740469,12.93016895,0,0.071650998,0,13.51066536,11.16978438,1.562463621,0,1.308040394,8.769323716,SCVI,69.66003024,0.033455227,0.998285242,0,0.11285231,0.276299925
13973,0,1.480943663,8.370237922,0,0.160262767,0,9.581077984,5.256241649,1.961217813,0,1.748777632,12.03587453,SCVI,47.91527694,0.120922642,1.360021021,0,0,0.267833977
13974,0,0,0,0,0,0,2.090402495,0,0.415564141,0,0,2.090401287,SCVI,0.305177473,0,0,0,2.090409601,0
13975,0,0.100532839,0,2,0,0,1.038271646,0.445845044,0.227510859,5.26488999,0.100532839,0.56555371,Fraser,53.66252174,0,0.100532839,0,0.272983136,0
13976,0,0.027949123,0,12,0,0,0.055311644,0.087662819,0.055311645,4.091793852,0.027949123,1.930300926,Fraser,59.22278877,0,0.027949123,0,0,0
13977,0,0,0,0,0,0,0,0,0,1.61297177,0,0,Fraser,50.81796075,0,0,0,0,0
13978,0,0,0,0,0,0,0,0,0,0.199717004,0,0,Fraser,21.22796947,0,0,0,0,0
13979,0,0,0,0,0,0,0.719839031,0.635466211,0,0.358578579,0,0,Fraser,34.90063095,0,0,0,0,0
13980,0,0,0,0,0,0,19.57290615,22.22273919,0,0.683695731,0,0,Fraser,95.51167135,0,0,0,0,0
13981,0,0,0,0,0,0,22.49082088,31.05120943,0,0.468326764,0,0,Fraser,26.48797094,0,0,0,0,0
13982,0,0.667564556,0,0,0,0,3.316602767,2.34096559,1.321221448,0.433889595,0.667564556,1.321221449,Fraser,34.92824245,0,0.667564556,0,0,0
13983,0,0,0,0,0,0,8.396177043,9.259850462,0,0.086469837,0,0,Fraser,36.75310635,0,0,0,0,0
13984,0,0,0,0,0,0,9.391524522,7.518094638,0,1.01236005,0,0,Fraser,82.2304106,0,0,0,0,0
13985,0,0,0,0,0,0,7.640441743,5.746583526,0,0.463119117,0,0,Fraser,52.28891405,0,0,0,0,0
13986,0,0,0,0,0,0,0,0,0,0.001059068,0,0,Fraser,22.15333967,0,0,0,0,0
13987,0,0,0,0,0,0,9.503211531,11.05990898,0,1.153155735,0,0,Fraser,42.76610212,0,0,0,0,0
13988,0,0,0,0,0,0,24.50482483,34.69862173,0,0.232471542,0,0,Fraser,37.82395418,0,0,0,0,0
13989,0,0.368365231,0,0,0,0,26.38998061,36.90701625,0.737836418,0.480533676,0.368365231,0.737836418,Fraser,24.02668693,0,0.368365231,0,0,0
13990,0,0,0,0,0,0,2.082078688,2.693335811,0,0.184972884,0,0,Fraser,67.71782717,0,0,0,0,0
13991,0,0,0,0,0,0,0,0,0,0.193778033,0,0,Fraser,58.45240852,0,0,0,0,0
13992,0,0,0,0,0,0,0,0,0,0.356529245,0,0,Fraser,40.76695709,0,0,0,0,0
13993,0,0,0,0,0,0,8.937275921,5.794856944,0,2.532916349,0,0,Fraser,53.07068867,0,0,0,0,0
13994,0,0,0,0,0,0,72.58292441,70.00257335,0,1.410523762,0,0,Fraser,58.12743485,0,0,0,0,0
13995,0,0,0,0,0,0,61.39647427,55.61706316,0,0.345744438,0,0,Fraser,41.05502329,0,0,0,0,0
13996,0,0,0,0,0,0,27.24459642,41.7386889,0,0.675335678,0,0,Fraser,37.45154721,0,0,0,0,0
13997,0,0,0,0,0,0,0,0,0,0.36930848,0,0,Fraser,53.20677622,0,0,0,0,0
13998,0,1.562520054,19.13572522,13,0,0,24.80092103,24.36512033,3.182824823,9.559344418,1.591823827,10.75264297,Fraser,37.42847616,0.000616652,1.561903402,0,0.331690221,0.029303773
13999,0,0.028852156,0,2,0,0,0.05762267,0.065534599,0.057622668,4.393143171,0.028852156,0.057622666,Fraser,28.87023236,0,0.028852156,0,0,0
14000,1,0.024781354,0,1,0,0,2.824161515,2.61427184,0.043511217,2.207193709,0.024781354,1.03840804,Fraser,58.81211835,0,0.024781354,0,0,0
14001,0,0,0,0,0,0,4.531130529,7.414988723,0,0.419558323,0,0,Fraser,21.28730998,0,0,0,0,0
14002,0,0.139422042,0.129897551,4,0,0,27.15194132,27.19985369,0.257145574,1.95697463,0.139422042,0.261155786,Fraser,33.54129799,0,0.139422042,0,0,0
14003,0,0,0,4,0,0,31.21167295,30.82261227,0,2.093108008,0,0.579493886,Fraser,23.65020985,0,0,0,0,0
14004,0,1.944741915,16.7250634,49,3.113838842,0,22.76080372,18.85857999,3.603645057,6.881266164,1.975219663,10.18268873,Fraser,40.99680718,0.000378683,1.944363231,0,0.262847925,0.030477748
14005,0,1.78537458,24.34875811,1,1.491649673,0,25.70474713,20.54248506,3.373148706,12.99141814,1.78537458,16.89475593,Fraser,34.89667433,0,1.78537458,0,0,0
14006,0,0.993130859,13.73529346,15,0,0,14.80909755,15.91078285,2.017710849,6.299578357,1.004948961,12.5844008,Fraser,48.06037075,0.003000861,0.990129998,0.217441078,0.0914831,0.011818102
14007,0,0.723565154,3.912501815,26,0,0,6.765497202,6.846539322,1.407671346,3.431612331,0.871036159,3.357944635,Fraser,76.36797891,0,0.723565154,0,0.000172922,0.147471002
14008,0,0.465141066,5.013147118,18,0,0,5.828538644,5.916692644,0.797097364,2.312158043,0.465141066,13.15685007,Fraser,52.5867531,0.007729944,0.457411122,0.418455405,0,0
14009,0,0.54746344,1.761293124,0,0,0,2.719035028,4.42127212,1.083260834,3.46532534,0.54746344,4.99540598,Fraser,38.35402564,0,0.54746344,0,0,0
14010,0,0.305709439,2.16428968,0,0,0,2.378685525,2.315249613,0.365843533,2.559776273,0.305709439,1.962830128,Fraser,25.31509113,0,0.305709439,0,0,0
14011,0,0.38842316,3.75571609,0,0.392368442,0,4.088080284,4.261592587,0.587901181,4.466746524,0.38842316,3.976573172,Fraser,55.43078509,0.051670065,0.336753095,0,0,0
14012,1,0.040810245,0,12,0,0,0.079870814,0.074441578,0.079870811,0.438114439,0.040810245,0.079180824,Fraser,23.361763,0,0.040810245,0,0,0
14013,1,0.209114826,0.178616345,49,0,0,0.580791211,0.49678159,0.374347123,1.037127534,0.209114826,0.386077677,Fraser,22.28732219,0,0.209114826,0.02998375,0,0
14014,1,3.273348749,0,31,0,0,39.3800536,42.25392513,8.589152006,1.036908799,3.709835363,42.74420018,Fraser,12.83438136,0,3.273348749,0,14.00395724,0.436486614
14015,9,1.195922667,12.09653647,11,0.942539323,0,17.53589133,12.11816577,2.658368725,0.855727988,1.20412196,6.492483122,Fraser,55.94486328,0.034459529,1.161463137,0,0.631498368,0.008199293
14016,0,0.326393132,3.3013165,0,0,0,5.182019994,6.328382761,0.653230347,7.108541869,0.326393132,2.197392087,Fraser,60.02432283,0.009105294,0.317287839,0,0,0
14017,0,0.008660333,0,0,2.888923456,0,0.029837062,0.023720421,0.019811954,2.016173717,0.008660333,0.024639515,Fraser,24.47074482,0,0.008660333,0,0.018378815,0
14018,0,0.538816613,6.833465847,0,0,0,7.264643903,8.873669152,1.080763655,4.238494997,0.538816613,4.848042279,Fraser,96.35325437,0.000148458,0.538668155,0,0.106252236,0
14019,0,0.489993573,6.627802169,0,0,0,7.033725581,8.598042721,0.947484014,1.332679906,0.489993573,4.652740829,Fraser,54.84743316,0,0.489993573,0,0.008749656,0
14020,0,0.523931899,6.424091223,0,0,0,6.625360877,4.134381264,0.638249429,6.449189198,0.523931899,2.75269884,Fraser,69.58463885,0,0.523931899,0,0.01099922,0
14021,0,0.312789405,4.269083947,0,0,0,4.372280817,4.655750658,0.330719294,0.225103912,0.312789405,2.108708822,Fraser,21.52568955,0,0.312789405,0,0,0
14022,0,0,0.079086758,0,0,0,0.343263311,0.658890045,0,3.226973273,0,0.219413256,Fraser,28.27495945,0,0,0,0,0
14023,0,0.689823571,7.329702313,0,0.555604053,0,7.919729195,8.290232068,1.214839193,5.760928685,0.689823571,6.534785266,Fraser,55.62821395,0.005902829,0.683920741,0,0.026316973,0
14024,0,0.549052608,8.964641964,0,0.145785633,0,9.188020209,9.054229365,0.829667086,0.955701141,0.549052608,6.010765908,Fraser,95.49544773,0.052692902,0.496359706,0,0.003964313,0
14025,0,0.521303181,5.438456499,0,0,0,5.760291227,4.704549577,0.65417904,0,0.521303181,3.382513871,Fraser,21.57664552,0.012333462,0.508969719,0,0,0
14026,0,0.490758373,11.20677844,0,0.153683891,0,11.50196032,8.138937553,0.966686259,0,0.490758373,6.81080265,Fraser,22.52644838,0,0.490758373,0,0.179015649,0
14027,0,0.655254532,5.49121867,1,3.644122811,0,7.059397469,4.235213376,1.649311103,2.346791524,0.655254532,3.51354225,Fraser,31.27287403,0,0.655254532,0,1.20270763,0
14028,0,0.901595988,10.36691593,0,2.844650397,0,11.72579066,12.47046613,1.895087089,2.743364429,0.901595988,6.03091361,Fraser,35.55089569,0.000272386,0.901323602,0,0.805283085,0
14029,1,0.43908996,5.570176841,1,0.696057877,0,7.762907715,8.01959365,1.12371576,4.077685446,0.43908996,6.446149848,Fraser,42.13864913,0,0.43908996,0,0.30848329,0
14030,0,1.089462183,14.26447107,0,1.30487336,0,15.73197051,15.23945011,2.298439761,6.4221244,1.089462183,5.823604866,Fraser,51.76863082,0.019417669,1.070044514,0,0.033075162,0
14031,0,0.72197728,10.44395918,0,1.610191358,0,11.32632266,10.16530178,1.693512639,0.252341603,0.72197728,6.925765481,Fraser,46.51402044,0.042248896,0.679728384,0,0.217640292,0
14032,0,0.711746864,9.223956822,0,0.477172094,0,9.82446295,6.213416003,1.391100974,0.798932222,0.711746864,8.511549231,Fraser,72.93542936,0.023938136,0.687808728,0,0.163142011,0
14033,0,0.025832336,0,5,0,0,0.626505321,0.22121284,0.065814718,1.844158611,0.035599578,0.203464517,Fraser,20.29233396,0,0.025832336,0,0.071636579,0.009767242
14034,0,0.01068649,0,29,1.506528008,0,29.94918623,28.18418412,0.021847098,0.643915427,0.01068649,0.015292969,Fraser,28.75228578,0,0.01068649,0,0,0
14035,0,0.339363981,3.536531827,1,0,0,31.11963677,36.66440073,0.569604556,2.984206165,0.376641565,4.354365972,Fraser,74.63470997,0,0.339363981,0,0.328846109,0.037277584
14036,0,0,0,0,0,0,0,0,0,2.549378991,0,0,Fraser,68.93034123,0,0,0,0,0
14037,0,0,0,0,0,0,0,0,0,0.939739655,0,0,Fraser,24.17000548,0,0,0,0,0
14038,0,0.322014981,4.51529763,10,0,0,6.958336571,8.243978912,0.698222375,1.333653185,0.354135343,3.945415201,Fraser,57.84930929,0,0.322014981,0,0.308766303,0.032120361
14039,3,0.797369897,4.057051743,5,0,0,7.861581725,4.551489083,1.544102451,3.766213454,1.100994067,4.777427667,Fraser,52.30573645,0.001247613,0.796122284,0,0.799931313,0.30362417
14040,0,0.624628282,1.151420363,0,0,0,2.244566914,1.733246296,1.230054764,0.77741685,0.624628282,2.067157627,Fraser,26.48410657,0,0.624628282,0,0,0
14041,0,1.310313409,6.182757193,92,0.928258908,0,13.79543064,12.55487621,3.021194336,3.349751699,1.992204852,12.68124459,Fraser,76.38735023,0.113926116,1.196387293,0,2.704295576,0.681891443
14042,0,0.437792274,4.173098144,10,0.165306888,0,4.71213535,3.441930587,0.794222178,0.311591423,0.437792274,3.6383868,Fraser,82.45855557,0.014224672,0.423567601,0,0,0
14043,0,0.436318313,1.934048784,0,0,0,2.447864662,1.59642379,0.635236283,0.344421504,0.436318313,2.262710328,Fraser,35.27279164,0,0.436318313,0,0,0
14044,0,1.14415056,13.51780557,12,1.074816554,0,15.64397871,10.94234795,2.105460713,4.833063023,1.191533891,8.35515759,Fraser,28.71049774,0.199472034,0.944678525,0,0.054781815,0.047383331
14045,0,0.216627768,1.9040844,1,1.322454886,0,2.092425884,0.917136976,0.29683919,0.690675908,0.222779497,2.405340977,Fraser,41.91876284,0.035016531,0.181611237,0,0.127993033,0.006151729
14046,0,0.577606867,8.404991198,8,0,0,8.920821462,9.354763523,1.376799279,2.061387406,0.599641053,6.294816683,Fraser,21.87252533,0.032865546,0.544741321,0,0.000794154,0.022034186
14047,0,0.598838925,10.84013646,1,1.554908278,0,11.50484064,12.68476361,1.310953189,2.753454382,0.616447276,5.488068002,Fraser,26.64143177,0.011911263,0.586927662,0,0.13235727,0.017608351
14048,0,1.060453462,2.458784204,31,1.312068003,0,46.08927024,41.53449577,2.689906641,4.534533779,1.715558946,24.08953924,Fraser,96.44986071,0,1.060453462,0,2.983928085,0.655105484
14049,0,0,0,3,0,0,1.109404269,0,0.020762863,1.091499111,0.039395298,1.038630593,Fraser,25.03677032,0,0,0,0.004327137,0.039395299
14050,0,1.540775932,8.459883408,16,0,0,62.89715342,50.72026107,3.546543322,0.110336163,1.955223088,13.02923904,Fraser,45.59803778,0,1.540775932,0,2.678082665,0.414447157
14052,0,1.571916178,5.047594012,30,1.454923825,0,40.03722492,35.59907725,5.191551015,1.697412553,3.069222075,34.2792813,Fraser,36.82927622,0,1.571916178,0,10.62488366,1.497305899
14053,0,0,9.75235E-06,2,0,0,29.82051098,0,0.002313708,0.016056589,0,29.82024412,Fraser,29.38568558,0,0,0,0.000957898,0
14054,0,0.257509826,3.05210622,45,0,0,6.619272538,7.166362854,0.487546408,3.547163083,0.257509826,1.422579039,Fraser,65.43118384,0,0.257509826,0,0,0
14055,1,1.376495182,7.721846814,18,5.778679911,0,29.11225994,22.78225471,3.601058371,6.248453773,1.999062105,27.47721003,Fraser,35.34259004,0.004458891,1.372036291,0,4.290945916,0.622566922
14057,0,2.07095305,5.979531921,8,0,0,36.14202039,38.25775863,4.238612289,5.668861151,2.243951374,33.69486003,Fraser,50.14934113,0,2.07095305,0,1.722283487,0.172998325
14058,0,0.14994012,0,6,0,0,0.339160413,0.180163424,0.298201307,2.666557526,0.14994012,0.285813875,Fraser,41.87298089,0,0.14994012,0,0,0
14059,0,2.433304125,33.85119494,0,0,0,51.02448478,55.11100296,4.655630522,6.278278852,2.540557027,34.80570796,Fraser,26.7379573,0.138792562,2.294511563,0,0.763138882,0.107252902
14060,0,0.161220161,0.756413668,15,3.272939616,0,1.01832062,0.350182837,0.308141941,5.653871939,0.161220161,0.56912045,Fraser,64.56949349,0,0.161220161,0,0,0
14061,1,1.504665639,8.946150672,36,0,0,14.27263997,5.805049693,2.990489579,4.322397208,1.504665639,7.756870028,Fraser,42.41700481,0.036940763,1.467724876,0.618348741,0.17360029,0
14062,0,1.454713271,10.9461512,2,0,0,22.58330677,30.16949374,2.772805191,2.302021359,1.719509163,11.28195573,Fraser,31.04093017,0.041522759,1.413190512,0.01274953,0,0.264795892
14063,0,0.377921676,3.813011134,5,0,0,9.560572352,13.91410194,0.766071722,3.475062849,0.377921676,2.683696247,Fraser,33.26634947,0,0.377921676,0,0,0
14064,0,0.679224146,7.453755317,0,0.326692274,0,28.63297442,37.12497804,1.203725991,2.82201207,0.770172352,7.066596872,Fraser,68.95578374,0.150834155,0.528389992,0,0,0.090948206
14065,0,0.239597518,1.303730924,0,0.327240878,0,56.59347013,54.16652029,0.438175295,6.430323722,0.239597518,2.303482198,Fraser,62.20743905,0.042507647,0.197089871,0,0,0
14066,0,0.103306809,1.424007156,0,0.194053172,0,1.532086825,2.512242226,0.206944846,8.529915821,0.103306809,0.974639939,Fraser,24.70893812,0,0.103306809,0,0,0
14067,0,0.101794981,3.103727231,0,0.377245507,0,3.105373982,3.552060267,0.175373235,5.903754225,0.101794981,0.31084091,Fraser,26.77239025,0,0.101794981,0,0,0
14068,0,0.236939405,4.411916691,0,0,0,5.069981638,5.921763134,0.351416545,2.816413392,0.236939405,3.292414126,Fraser,26.6719245,0,0.236939405,0,0,0
14069,0,0.172007804,2.136909953,0,0.656236287,0,30.7439815,33.44564496,0.291548439,3.537313979,0.172007804,2.420724581,Fraser,28.21191259,0,0.172007804,0,0,0
14070,0,0.573538079,0.830424481,0,1.798136758,0,27.99611508,44.40206001,0.966465388,4.467334526,0.573538079,2.296700794,Fraser,46.77280546,0,0.573538079,0,0,0
14071,0,0.068024923,0,0,0.066863823,0,0.133029393,0.022718749,0.133029392,18.55797684,0.068024923,0.129924903,Fraser,46.78009217,0,0.068024923,0,0,0
14072,0,0.83413167,5.459639346,0,0.691033489,0,22.03212585,14.56138667,1.697069753,24.90575278,0.83413167,14.37222359,Fraser,21.69080735,0,0.83413167,0,0,0
14073,1,1.836927661,20.75232098,3,0.216828714,0,30.72128943,25.88616272,3.313819447,2.617530482,1.874939957,12.98604733,Fraser,35.45163562,0.134112604,1.702815056,0,0,0.038012296
14074,0,0.880244336,8.056183891,0,0.060023088,0,9.579127025,10.21213958,1.135323921,6.036001372,0.880244336,4.302652795,Fraser,56.7280457,0.180458564,0.699785772,0,0,0
14075,0,0.502883279,1.623760925,0,0.109252766,0,35.65241386,33.59220536,0.625225782,3.50217354,0.502883279,2.136763287,Fraser,32.65316009,0,0.502883279,0,0,0
14076,0,0.14721796,0,0,0.074791833,0,41.13693142,52.94963079,0.147231541,10.72607848,0.14721796,0.159567112,Fraser,47.20755038,0,0.14721796,0,0,0
14077,0,1.286365796,9.3114618,0,0.676363668,0,24.20441236,22.07320298,2.273400376,16.83217312,1.338663269,13.78573474,Fraser,54.59969322,9.72375E-05,1.286268558,0,0,0.052297473
14078,0,1.425549529,13.80535441,0,0,0,35.20178719,40.68663749,2.665123384,12.32914794,1.624378787,33.22713754,Fraser,22.2425319,0,1.425549529,0,1.501123324,0.198829258
14079,0,0.001615643,0,1,15.40456273,0,0.017489573,0.070533211,0.003130733,5.936697599,0.026068143,0.016550299,Fraser,20.80249702,0,0.001615643,0,0,0.024452499
14080,0,0,0,0,0,0,0.593919823,0.057543009,0,9.116876431,0,0,Fraser,24.24624926,0,0,0,0,0
14081,0,0,0,0,0,0,0,0,0,3.731459099,0,0,Fraser,43.07085906,0,0,0,0,0
14082,7,1.721439703,11.95414803,36,3.583262235,0,21.55009583,16.30832118,3.306256011,3.199091736,1.726504746,9.17978879,Fraser,69.24696341,0.099108057,1.622331646,0,0.088500015,0.005065043
14083,0,0.080210343,1.462006863,0,3.871583096,0,1.466682062,2.681203933,0.162157941,3.054675565,0.080210343,0.405383862,Fraser,23.17786401,0,0.080210343,0,0,0
14084,0,0.272802862,0.119137369,0,0,0,0.55087435,0.611751933,0.441858825,2.664110388,0.272802862,0.44091407,Fraser,44.42532339,0,0.272802862,0,0,0
14085,0,0,0,0,0,0,0,0,0,0,0,0,Fraser,27.39216352,0,0,0,0,0
14086,0,0,0,0,0,0,0,0,0,0.83558793,0,0,Fraser,44.33892948,0,0,0,0,0
14087,6,1.554677027,13.06731901,23,2.3107549,2,34.13378292,32.77884027,3.055903396,6.435754129,1.608926921,13.5615956,Fraser,50.30563068,0.028904484,1.525772543,0,0.833706867,0.054249896
14088,0,1.272705042,14.19105373,0,1.036235792,0,36.25617929,32.12737494,2.317500919,4.18648083,1.275175047,10.40247613,Fraser,41.68034321,0.139094904,1.133610138,0,0,0.002470005
14089,0,1.057029796,10.20593414,0,1.422173837,0,12.80815228,15.15433458,1.891505467,4.895299521,1.298639129,7.078786714,Fraser,42.84187419,0.256147876,0.80088192,0,0.126078604,0.241609333
14090,0,0.480412925,3.38633769,0,0,0,3.991627642,1.716475255,0.955778935,3.652433513,0.750241037,1.89521718,Fraser,31.74249323,0.002633226,0.4777797,0,0,0.269828112
14091,0,1.07302199,12.70575516,0,0.215991567,0,13.55542033,10.85242028,1.873529342,8.767539632,1.07302199,6.095323202,Fraser,84.7338718,0.033611294,1.039410696,0,0,0
14092,1,1.988264491,30.03680886,0,0.658535359,0,31.11398847,22.51029231,3.543761778,15.81153128,1.988264491,15.32383766,Fraser,55.89068547,2.0733E-05,1.988243758,0,0.059508594,0
14093,0,0.820061454,4.054727781,0,0.600554936,0,5.213440668,4.265937714,1.582428971,16.02399625,0.820061454,3.126865983,Fraser,90.76179859,0,0.820061454,0,0.047765951,0
14094,0,0.626073786,8.76459448,0,0,0,9.10633582,4.083898207,1.248531871,15.14795159,0.626073786,4.971889795,Fraser,70.00069681,0,0.626073786,0,0,0
14095,0,0,0,0,0,0,0,0,0,2.80868474,0,0,Fraser,30.71285916,0,0,0,0,0
14096,1,1.172447989,0.153836129,0,0,0,2.449158546,2.035702966,2.319849209,11.37523975,1.183075351,2.450775914,Fraser,24.4954587,0,1.172447989,0,0,0.010627363
14097,12,1.882715841,18.5349606,0,0,0,64.80809736,58.35491719,3.300686306,5.836736531,1.882715841,12.69208891,Fraser,39.31997527,0.168091536,1.714624305,0,0.065707734,0
14098,1,1.248827709,3.988981929,0,0,0,5.985486241,3.404359566,2.445739578,11.06882437,1.248827709,5.383245028,Fraser,31.4262972,0,1.248827709,0,0.178253545,0
14099,0,0,0,0,0,0,0,0,0,13.82720431,0.001144428,0.037547013,Fraser,119.886787,0,0,0,0,0.001144428
14100,0,0.123976085,0,0,0.171356736,0,0.248279518,0.46883435,0.248279518,4.972894781,0.123976085,0.248279518,Fraser,42.95757837,0,0.123976085,0,0,0
14101,2,0.511209363,6.262218621,0,0,0,6.788008851,7.135021499,1.015796198,3.030434797,0.511209363,5.184654955,Fraser,52.88935292,0.001119544,0.510089819,0,0,0
14102,10,1.343291925,13.37000443,41,0.389786082,0,15.48309953,12.35900153,2.361402073,4.214334871,1.478128917,5.954425574,Fraser,85.75248304,0.061241921,1.282050004,0,0.087004799,0.13483699
14103,3,2.503501147,9.711494646,100,3.033429642,2,15.72633587,17.26501202,4.95636003,1.335345842,2.508201582,14.37735575,Fraser,54.40862227,0.246923606,2.256577542,0,3.093169114,0.004700434
14104,0,0.092614811,0,0,0,0,0.184240445,0.147941987,0.184240446,2.973478744,0.263449264,0.184240446,Fraser,29.98983624,0,0.092614811,0,0,0.170834453
14105,0,0.045472335,0.677064541,0,0.679777994,0,0.701673438,1.283656956,0.056376704,3.826953429,0.045472335,0.379065387,Fraser,83.15529256,0,0.045472335,0,0,0
14106,0,0.195583639,2.58281943,0,0.457860516,0,2.637763423,3.645961816,0.277403178,5.019190965,0.195583639,1.18808971,Fraser,95.35751127,0.000489314,0.195094324,0,0,0
14107,0,0,0,0,0,0,0,0,0,0,0,0,Fraser,21.8422241,0,0,0,0,0
14108,0,0,0,0,0,0,0,0,0,0.645273719,0,0,Fraser,47.65900667,0,0,0,0,0
14109,0,0,0,0,0,0,0,0,0,15.0482977,0,0,Fraser,31.17728227,0,0,0,0,0
14110,0,0,0,0,0,0,0,0,0,3.977342002,0.116427182,0,Fraser,83.30166576,0,0,0,0,0.116427183
14111,0,0,0,0,0,0,0,0,0,18.77726104,0,0,Fraser,59.77580838,0,0,0,0,0
14112,2,0.878498444,1.586817193,3,0,0,3.006178142,2.766273907,1.498114304,5.391195369,0.878498444,1.563299705,Fraser,28.82037249,0.117591163,0.760907281,0,0.053635696,0
14113,7,4.000903801,24.36121374,4,0,0,32.3566997,30.7885556,8.116017839,2.709694261,4.52928082,11.91606106,Fraser,12.01358193,0.14398175,3.856922051,0,2.492294127,0.528377019
14114,27,1.5769162,5.974519768,15,1.395955005,12,9.090250267,4.791156869,3.077024876,10.35916533,1.658061851,8.232115418,Fraser,52.6533322,0.105668946,1.471247253,0,1.028905477,0.081145652
14115,7,0.485623198,5.407210459,0,0.21474286,0,5.906149389,4.467942002,0.914887936,2.477039612,0.485623198,4.298033633,Fraser,61.58364873,0,0.485623198,0,0.072540897,0
14116,0,0.223223605,5.611223436,0,0.335054736,0,5.663885788,4.254832135,0.442708395,1.676198904,0.223223605,3.959555488,Fraser,37.44182319,0,0.223223605,0,0,0
14117,0,0.037437491,0,0,1.965174696,0,0.073632897,0.056999214,0.073632892,3.701463022,0.042103519,0.067826795,Fraser,31.3623435,0,0.037437491,0,0,0.004666028
14118,0,0.497070648,3.164926044,0,0.713669675,0,3.84612162,3.557277851,0.960817979,6.518540174,0.652583251,3.529632836,Fraser,69.68317253,0,0.497070648,0,0,0.155512603
14119,0,0.249672873,2.271908286,0,0.869298023,0,2.529970036,2.745529995,0.443512504,0,0.249672873,2.515186955,Fraser,32.02100334,0.039717697,0.209955177,0,0,0
14120,0,0.1361395,2.851023458,0,0,0,2.899721646,4.755085424,0.252249413,11.13843737,0.1361395,2.203914509,Fraser,45.0978927,0,0.1361395,0,0,0
14121,0,0.765615299,10.38759993,0,0.465359413,0,10.74363936,8.633036226,1.236478809,0.988999416,0.765615299,10.28997784,Fraser,53.29198402,0.031459342,0.734155957,0,0,0
14122,0,0.280620954,3.811564423,0,0,0,4.016629964,3.745060084,0.320687872,0,0.280620954,4.027180872,Fraser,20.66506962,0.024027928,0.256593026,0,0,0
14123,0,0.400288425,1.78212075,0,0.448894139,0,2.605381069,3.142913204,0.814112241,0.225804603,0.400288425,1.989972193,Fraser,37.61889435,0,0.400288425,0,0.28961025,0
14124,0,0.110816769,1.461199533,0,0,0,1.507856494,0.088445447,0.133487795,0,0.110816769,1.373741371,Fraser,30.33141308,0,0.110816769,0,0,0
14126,9,0.811567542,10.17304905,0,0.87429211,0,10.96450774,11.26045769,1.544727843,3.469045669,0.850806501,6.285509641,Fraser,76.24590711,0.056806431,0.75476111,0,0,0.03923896
14127,0,0.407228724,6.498842354,0,1.061522689,0,6.702147961,6.047241389,0.730446131,7.860945071,0.407228724,2.871285572,Fraser,32.97267557,0.016302242,0.390926483,0,0,0
14128,0,1.643364719,26.16468289,0,1.189465115,0,26.83417587,22.8804304,2.82782235,6.859866211,1.643364719,23.18381201,Fraser,39.2225088,0.019717328,1.623647391,0,0,0
14129,0,0.049898257,0.591057084,0,0,0,0.637942521,0.506085815,0.084501339,0,0.049898257,2.957130571,Fraser,52.39181665,0,0.049898257,0,0,0
14130,0,0.270500734,2.6323099,1,0,0,2.78462417,4.354219371,0.418944555,0.453184531,0.270500734,1.324808556,Fraser,39.64557713,0,0.270500734,0,0,0
14131,0,0.188507072,3.36221879,1,0,0,3.407535426,4.217425335,0.313424896,6.74219E-06,0.188507072,2.09456802,Fraser,42.03952071,0,0.188507072,0,0,0
14132,0,0.401830484,4.04416149,0,0,0,4.362297558,4.361809456,0.640121478,0.346890943,0.401830484,2.36869155,Fraser,62.72774646,0.029550591,0.372279893,0,0,0
