"","POPULATION","CU_NAME","FULL_CU_IN","POP_ID","SPECIES_QUALIFIED","SPECIES","AREA","FAZ","MAZ","StreamOrder","QUALITY","weight","nYears","forestDD","trend1","trend2","trend3","trend4","trend5","region","spawnEco","rearEco","AgriculturePCT","UrbanPCT","RIPDSTPCT","Linear_Dev_noRoads","ForestRoadsDEN_km_km2","NonForestRoadsDEN_km_km2","STRMXDEN","FORDST_PCT","ECAPCT","MPB_pct","WATER_LIC","WWD_count"
"SEL46339","Hunakwa Creek (Salmon Arm) Late Sockeye","SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",46339,"SEL","Sockeye","29K","STh","GStr",3,3.8125,0.119202922022118,27,0,-0.16005547106731,-0.15879034502364,-0.117477966573544,-0.162120328230786,-0.00801956752031681,"Fraser","Sockeye","SockeyeLake",0,0,25.29151736,0,0.082755298,0.138955206,0.153316998,1.993444532,8.156119292,0.509933889,2,0
"SEL46348","Anstey River (Salmon Arm) Early Summer Sockeye","SHUSWAP COMPLEX-EARLY SUMMER TIMING","SEL-09-02",46348,"SEL","Sockeye","29K","STh","GStr",5,3.3,0.119202922022118,30,0,-0.0416308195459625,-0.0384936987316331,-0.0246339768047097,-0.0384936987316331,-0.0180599544580493,"Fraser","Sockeye","SockeyeLake",0,0,20.10406018,0,0.731684387,0.677457925,0.187951618,20.0406921,16.30898235,0.338541495,0,0
"SEL46349","Anstey River (Salmon Arm) Late Sockeye","SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",46349,"SEL","Sockeye","29K","STh","GStr",5,3.75,0.119202922022118,28,0,-0.133282524307609,-0.131616881233679,-0.0378602680812376,-0.166403439311444,0.264793313413234,"Fraser","Sockeye","SockeyeLake",0,0,20.10406018,0,0.731684387,0.677457925,0.187951618,20.0406921,16.30898235,0.338541495,0,0
"SEL46358","Eagle River (Salmon Arm) Early Summer Sockeye","SHUSWAP COMPLEX-EARLY SUMMER TIMING","SEL-09-02",46358,"SEL","Sockeye","29K","STh","GStr",8,2.85,0.119202922022118,34,0,0.0625214640665337,0.0643787175523973,0.0430761168274694,0.0643787175523973,0.0120020970466009,"Fraser","Sockeye","SockeyeLake",0,0.031245531,0.727604072,0,6.41608e-06,0.012329073,0,1.17541e-05,0.381519563,7.48277e-05,675,14
"SEL46359","Eagle River (Salmon Arm) Late Sockeye","SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",46359,"SEL","Sockeye","29K","STh","GStr",8,1.45,0.119202922022118,37,0,-0.0191394087235724,-0.0187144071025067,0.0341975833856239,0.00830617979688324,0.123560897542882,"Fraser","Sockeye","SockeyeLake",0,0.031245531,0.727604072,0,6.41608e-06,0.012329073,0,1.17541e-05,0.381519563,7.48277e-05,675,14
"SEL46389","Tappen Creek (Salmon Arm) Late Sockeye","SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",46389,"SEL","Sockeye","29K","STh","GStr",4,3.94117647058824,0.119202922022118,23,0,-0.214169495211,-0.214169495211,-0.0945654140554273,-0.212544805115316,0,"Fraser","Sockeye","SockeyeLake",0,2.472241886,10.35799837,0.204930462,0.42045573,2.01242702,1.084548017,6.680788417,11.47669163,3.554985276,125,0
"SEL46400","Salmon River (Salmon Arm) Late Sockeye","SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",46400,"SEL","Sockeye","29K","STh","GStr",6,1.05263157894737,0.119202922022118,30,0,-0.196322651647073,-0.196322651647073,-0.104338783089848,-0.18765833755522,-0.0106965790336488,"Fraser","Sockeye","SockeyeLake",0,4.459937075,24.81908553,0.438390879,0.070894043,2.507499342,2.07178331,7.895387358,13.48500809,1.632910106,76,2
"SEL46419","Canoe Creek (Salmon Arm) Late Sockeye","SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",46419,"SEL","Sockeye","29K","STh","GStr",3,3.82352941176471,0.119202922022118,23,0,-0.133950456182137,-0.133950456182137,-0.0594024234930615,-0.12616788471484,0,"Fraser","Sockeye","SockeyeLake",0,14.80003247,20.47316606,0.224871957,0.247327456,2.534052521,1.306638019,8.466273489,23.59538458,1.206968814,111,8
"SEL46429","Lower Shuswap River (Salmon Arm) Late Sockeye","SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",46429,"SEL","Sockeye","29K","STh","GStr",7,2.85,0.119202922022118,65,1,0.0223093344624067,0.0246597234625149,0.0173754456048461,-0.0126852475641048,0.0361076608751871,"Fraser","Sockeye","SockeyeLake",0,2.518059228,9.186494473,0.488006335,0.225498355,2.634392039,0.185131555,5.386859877,10.16857429,0.641488701,206,10
"SEL46440","Middle Shuswap River (Salmon Arm) Late Sockeye","SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",46440,"SEL","Sockeye","29K","STh","GStr",7,3.7,0.119202922022118,43,0,-0.181085632484049,-0.181248038644492,-0.179460341264866,-0.295365224430533,0,"Fraser","Sockeye","SockeyeLake",0,0,11.4340705,0,0.342047539,1.239131622,0,19.63457139,17.60495815,0.061693849,2,0
"SEL46509","Noisy Creek (Salmon Arm) Late Sockeye","SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",46509,"SEL","Sockeye","29K","STh","GStr",7,3.94117647058824,0.119202922022118,19,0,-0.139611167060829,-0.139611167060829,-0.0540852243834859,-0.0955710604038464,0,"Fraser","Sockeye","SockeyeLake",0,0.454944177,10.53177987,0,0.263407973,1.421973762,0.259236883,17.44944576,10.72472892,0.035217328,6,2
"SEL46519","Wap Creek (Salmon Arm) Late Sockeye","SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",46519,"SEL","Sockeye","29K","STh","GStr",7,3.75,0.119202922022118,19,0,0.0141590634795984,0.0244257442236617,0.162013884655521,0.0244257442236617,0.196123809069605,"Fraser","Sockeye","SockeyeLake",0,0,10.00444614,0,0.37055517,1.387553412,1.180453338,14.5075473,7.848078339,0.500771189,4,0
"SEL46529","Tsuius Creek (Salmon Arm) Late Sockeye","SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",46529,"SEL","Sockeye","29K","STh","GStr",4,3.94736842105263,0.119202922022118,23,0,-0.140033681751337,-0.140033681751337,-0.0611693546289962,-0.127974834441718,0,"Fraser","Sockeye","SockeyeLake",0,0,21.26721333,0,0.265825681,1.462768166,0,28.48895273,10.9018948,0.340787343,0,0
"SEL46580","North Thompson River (Clearwater) Summer Sockeye","KAMLOOPS-EARLY SUMMER TIMING","SEL-10-01",46580,"SEL","Sockeye","29J","NTh","GStr",8,3.1,0.119202922022118,46,0,0.0640671398915115,0.0646130548818336,0.0846052549557417,0.145715651218301,0.0792758506552197,"Fraser","Sockeye","SockeyeLake",8.834650013,14.26902347,23.79621283,0.364278547,0.03895268,2.785210381,0.073392131,7.66154045,18.57166125,0.588416327,35,0
"SEL46600","Barriere River (Clearwater) Summer Sockeye","KAMLOOPS-EARLY SUMMER TIMING","SEL-10-01",46600,"SEL","Sockeye","29J","NTh","GStr",8,4,0.119202922022118,53,0,0.0336096200397333,0.0339326123297691,0.0277255435586167,-0.0115377466289311,-0.0826829580360718,"Fraser","Sockeye","SockeyeLake",2.877452666,3.749574377,99.46551235,0.610979413,0,4.162039811,0.848257797,40.39170383,43.16850012,36.20979372,26,2
"SEL46640","Lemieux Creek (Clearwater) Summer Sockeye","KAMLOOPS-EARLY SUMMER TIMING","SEL-10-01",46640,"SEL","Sockeye","29J","NTh","GStr",8,3.55,0.731058578630005,20,0,0.00699177904937836,0.00659193953910215,0.0208776982679586,0.00659193953910215,0.00659193953910215,"Fraser","Sockeye","SockeyeLake",7.959252572,0.39257692,37.50572171,0.552031522,0.235656758,2.830492615,0.296009642,27.03583827,18.35365266,3.298605397,37,0
"SEL46670","Mann Creek (Clearwater) Summer Sockeye","KAMLOOPS-EARLY SUMMER TIMING","SEL-10-01",46670,"SEL","Sockeye","29J","NTh","GStr",5,3.84210526315789,0.731058578630005,19,0,-0.0967269190611313,-0.0967269190611314,-0.0953606501487949,-0.0967269190611314,-0.0967269190611314,"Fraser","Sockeye","SockeyeLake",0.292983743,0.047136709,26.6394745,0.028499707,0.028884004,2.760017065,0.336393761,33.00412662,27.13065456,6.595911879,3,0
"SEL46680","Clearwater River (Clearwater) Summer Sockeye","KAMLOOPS-EARLY SUMMER TIMING","SEL-10-01",46680,"SEL","Sockeye","29J","NTh","GStr",8,3.7,0.731058578630005,20,0,-0.189040446639598,-0.189069228370821,-0.186638144317206,-0.189069228370821,-0.189069228370821,"Fraser","Sockeye","SockeyeLake",0.075659683,0.955385259,8.543538766,0.044765614,0.121215399,2.261965744,0.094824741,10.53567612,14.6289402,6.406428045,5,0
"SEL46710","Raft River (Clearwater) Summer Sockeye","KAMLOOPS-EARLY SUMMER TIMING","SEL-10-01",46710,"SEL","Sockeye","29J","NTh","GStr",6,2.95,0.119202922022118,70,0,0.00672531304211456,0.00703901525017744,0.0121414033207605,0.0426056810305864,-0.0599953715522025,"Fraser","Sockeye","SockeyeLake",0.907029007,0.369749278,13.55488508,0.083618567,0.051841105,2.546671763,0,29.64127592,21.17375079,3.002841141,8,0
"SEL46772","Lion Creek (Clearwater) Summer Sockeye","KAMLOOPS-EARLY SUMMER TIMING","SEL-10-01",46772,"SEL","Sockeye","29J","NTh","GStr",4,4,0.119202922022118,15,0,-0.314333257948255,-0.314333257948255,-0.289558307287124,-0.314333257948255,-0.282047742768007,"Fraser","Sockeye","SockeyeLake",0,0,22.88603769,0.123443501,0.173293902,1.500282442,0.523073374,21.39352782,11.10760333,1.741998991,1,0
"SEL46782","Finn Creek (Clearwater) Summer Sockeye","KAMLOOPS-EARLY SUMMER TIMING","SEL-10-01",46782,"SEL","Sockeye","29J","NTh","GStr",5,3.92307692307692,0.119202922022118,14,0,-0.0614060227388699,-0.0614060227388699,-0.00999582793993662,0.0296853389433046,0.0296853389433046,"Fraser","Sockeye","SockeyeLake",0,0.043974147,25.41295924,0.148155507,0.076696898,2.074438144,0.822483988,29.39702019,12.39621138,3.642018396,2,0
"SEL46843","Chilko River (Williams Lake Area) Summer Sockeye","CHILKO-SUMMER TIMING","SEL-06-03",46843,"SEL","Sockeye","29G","MFR","GStr",8,1.8,0.119202922022118,70,0,0.0265556133553269,0.0264792674277281,0.022691467405995,0.0161757459743661,-0.00826311789732846,"Fraser","Sockeye","SockeyeLake",3.990480674,0.025842995,13.40900308,0,0.001278986,1.423377335,0.10198404,22.16685319,15.90797209,2.126466155,7,0
"SEL46873","Quesnel River (Williams Lake Area) Summer Sockeye","QUESNEL-SUMMER TIMING","SEL-06-10",46873,"SEL","Sockeye","29G","MFR","GStr",8,4,0.119202922022118,20,0,-0.0342232879984203,-0.0342232879984203,-0.0887192059751589,-0.2178135030133,-0.528914534809951,"Fraser","Sockeye","SockeyeLake",17.67454732,7.798445356,18.23074128,0.172796386,0.025381635,3.418815099,0.071874412,5.450028135,18.74000164,1.166207802,23,4
"SEL46883","Cariboo River (Williams Lake Area) Summer Sockeye","FRASER RIVER MIGRATORY COUNTS<<BIN>>","SEL-03-xx",46883,"SEL","Sockeye","29G","MFR","GStr",7,4,0.731058578630005,14,0,-0.464089114227976,-0.464089114227976,-0.464089114227969,-0.464089114227976,-0.464089114227976,"Fraser","Sockeye","SockeyeLake",0,0,42.50474739,0,0.053900199,2.888456141,0.228060843,55.45721602,13.31852922,1.439301087,6,0
"SEL46913","Mitchell River (Williams Lake Area) Summer Sockeye","QUESNEL-SUMMER TIMING","SEL-06-10",46913,"SEL","Sockeye","29G","MFR","GStr",6,2.94736842105263,0.119202922022118,37,0,0.00469052527089622,0.00853026560557608,-0.0481982549123553,-0.00929883324279674,-0.143033574604873,"Fraser","Sockeye","SockeyeLake",0,0,3.108514932,0,0,0.362524946,0.09192568,5.216600622,2.607026937,0,0,0
"SEL46986","Chilliwack River (Upper) (Chilliwack) Early Summer Sockeye","CHILLIWACK-EARLY SUMMER TIMING","SEL-03-01",46986,"SEL","Sockeye","29E","LFR","GStr",6,3.05263157894737,0.880797077977882,19,0,0.013417919157643,0.0170873201070005,0.0158963496456483,0.0170873201070005,0.0170873201070005,"Fraser","Sockeye","SockeyeLake",0,0.135795971,19.29576208,0.023019271,0.639913395,1.528830727,0.717893072,23.23534269,15.10813374,0,20,0
"SEL47157","Nahatlatch River (Lillooet) Early Summer Sockeye","NAHATLATCH-EARLY SUMMER TIMING","SEL-05-02",47157,"SEL","Sockeye","29F","FRCany","GStr",6,3.25,0.119202922022118,45,0,0.00291572153220138,0.00305896845663711,-0.00783625884312479,-0.0146695744147632,-0.0359250346294255,"Fraser","Sockeye","SockeyeLake",0,0,30.84871748,0.047668806,0.267617257,1.382573269,0.57686211,20.46866269,11.35418256,3.14051414,6,0
"SEL47181","Portage Creek (Lillooet) Late Sockeye","SETON-LATE TIMING","SEL-06-11",47181,"SEL","Sockeye","29F","MFR","GStr",6,3.25,0.119202922022118,66,0,0.0237136839180545,0.0225822768596808,-0.00158580613401584,-0.0709443024521807,-0.118869660045401,"Fraser","Sockeye","SockeyeLake",0,2.983928085,41.53449577,0.655105484,0,1.060453462,1.312068003,2.458784204,24.08953924,4.534533779,31,0
"SEL47419","Bowron River (Prince George) Early Summer Sockeye","BOWRON-EARLY SUMMER TIMING","SEL-07-01",47419,"SEL","Sockeye","29I","UFR","GStr",7,3.65,0.119202922022118,70,0,-0.0299025718824219,-0.0290919959113645,-0.0349884092757391,-0.0598129952993249,-0.119963274697935,"Fraser","Sockeye","SockeyeLake",0,0,43.64921289,0,0,1.683826126,0.502086019,53.8627156,10.1768493,3.660561995,0,0
"SEL47439","Indianpoint Creek (Prince George) Early Summer Sockeye","INDIAN/KRUGER-EARLY SUMMER TIMING","SEL-07-02",47439,"SEL","Sockeye","29I","UFR","GStr",5,3.85714285714286,0.119202922022118,10,0,-0.07325825844507,-0.0732582584450701,-0.0722840276529153,NA,NA,"Fraser","Sockeye","SockeyeLake",0,0,44.77071378,0,0.002096532,2.616685037,0.468618008,61.61084741,22.19920807,22.9515789,0,0
"SEL47590","Kitwanga River (Hazelton) Sockeye","KITWANCOOL","SEL-21-05",47590,"SEL","Sockeye","4C","MSK","NSKEst",7,2.45,0.119202922022118,37,0,0.0072836791494736,0.0102384474892416,0.0236319567235879,0.0622322901496704,0.12631526371283,"Skeena","Sockeye","SockeyeLake",0,0.076369752,3.424353608,0.006840119,0,0.715884422,0,6.927822474,4.299680573,0.056895707,0,0
"SEL47640","Slamgeesh River (Smithers) Sockeye","SLAMGEESH","SEL-22-10",47640,"SEL","Sockeye","4D","USK","NSKEst",6,1,0.119202922022118,11,0,0.031651248935062,0.031651248935062,0.0126687644599787,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0.799063443,0,0
"SEL47645","Damshilgwit Creek (Smithers) Sockeye","DAMSHILGWIT","SEL-22-04",47645,"SEL","Sockeye","4D","USK","NSKEst",6,1.78947368421053,0.119202922022118,20,0,0.00926520705111254,0.00924352483968725,-0.00427077121306764,-0.0341233513996132,-0.0341233513996132,"Skeena","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
"SEL47650","Motase Lake (Smithers) Sockeye","MOTASE","SEL-22-08",47650,"SEL","Sockeye","4D","USK","NSKEst",5,3.2,0.119202922022118,30,0,-0.0186133720544066,-0.0181670073231992,0.00206923876798996,0.0108959205324285,0.0380793599680702,"Skeena","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,3.116395799,0,0
"SEL47695","Andalas Creek (Terrace) Sockeye","LAKELSE","SEL-20-07",47695,"SEL","Sockeye","4B","LSK","NSKEst",5,7,0.119202922022118,20,0,-0.062651485179571,-0.0626514851795709,-0.0626514851795719,NA,NA,"Skeena","Sockeye","SockeyeLake",0,1.917491847,22.14418827,0.241393342,0.002888702,3.239710801,0.458413606,21.1825296,12.8949486,0.258081618,40,0
"SEL47700","Clearwater Creek (Terrace) Sockeye","LAKELSE","SEL-20-07",47700,"SEL","Sockeye","4B","LSK","NSKEst",5,6,0.119202922022118,24,0,-0.0603792344351596,-0.0603792344351596,-0.0531068043317156,NA,NA,"Skeena","Sockeye","SockeyeLake",0,1.917491847,22.14418827,0.241393342,0.002888702,3.239710801,0.458413606,21.1825296,12.8949486,0.258081618,40,0
"SEL47705","Schulbuckhand Creek (Terrace) Sockeye","LAKELSE","SEL-20-07",47705,"SEL","Sockeye","4B","LSK","NSKEst",5,4.09090909090909,0.119202922022118,73,0,-0.00747622258324044,-0.00768997506215327,-0.0121063333522441,-0.052442482455662,0.0467464493509067,"Skeena","Sockeye","SockeyeLake",0,1.917491847,22.14418827,0.241393342,0.002888702,3.239710801,0.458413606,21.1825296,12.8949486,0.258081618,40,0
"SEL47715","Hatchery Creek (Terrace) Sockeye","LAKELSE","SEL-20-07",47715,"SEL","Sockeye","4B","LSK","NSKEst",5,3.5,0.119202922022118,15,0,-0.0486379047011718,-0.0484806193846153,-0.0472438028513076,NA,NA,"Skeena","Sockeye","SockeyeLake",0,4.750931389,19.74756791,0.190895309,0.079584045,1.730696332,0.716464152,12.68867369,18.96403318,0.520831505,15,0
"SEL47720","North Granite Creek (Terrace) Sockeye","LAKELSE","SEL-20-07",47720,"SEL","Sockeye","4B","LSK","NSKEst",5,3.5,0.119202922022118,12,0,-0.0551676636634785,-0.0538889200528184,-0.0519366188804952,NA,NA,"Skeena","Sockeye","SockeyeLake",0,4.750931389,19.74756791,0.190895309,0.079584045,1.730696332,0.716464152,12.68867369,18.96403318,0.520831505,15,0
"SEL47725","Furlong Creek (Terrace) Sockeye","LAKELSE","SEL-20-07",47725,"SEL","Sockeye","4B","LSK","NSKEst",5,7,0.119202922022118,12,0,0.0557660686896178,0.0557660686896178,0.0557660686896168,NA,NA,"Skeena","Sockeye","SockeyeLake",0,4.750931389,19.74756791,0.190895309,0.079584045,1.730696332,0.716464152,12.68867369,18.96403318,0.520831505,15,0
"SEL47730","Blackwater Creek (Terrace) Sockeye","LAKELSE","SEL-20-07",47730,"SEL","Sockeye","4B","LSK","NSKEst",5,7,0.119202922022118,15,0,-0.0807915164600553,-0.0807915164600553,-0.0807915164600545,-0.0960172774140593,NA,"Skeena","Sockeye","SockeyeLake",0,4.750931389,19.74756791,0.190895309,0.079584045,1.730696332,0.716464152,12.68867369,18.96403318,0.520831505,15,0
"SEL47740","Sockeye Creek (Terrace) Sockeye","LAKELSE","SEL-20-07",47740,"SEL","Sockeye","4B","LSK","NSKEst",5,3.9,0.119202922022118,54,0,-0.0189147085451226,-0.0186264036223518,-0.0120105566265563,0.0261961607629826,0.139583332913009,"Skeena","Sockeye","SockeyeLake",0,0.492072421,33.74568528,0.006555582,0.023607054,1.103085842,0,18.7066279,31.4408213,0.278609547,3,0
"SEL47750","Kitsumkalum River - Upper (Terrace) Sockeye","KITSUMKALUM","SEL-20-06",47750,"SEL","Sockeye","4B","LSK","NSKEst",6,7,0.119202922022118,17,0,-0.0782918181690381,-0.0782918181690381,-0.0782918181690364,NA,NA,"Skeena","Sockeye","SockeyeLake",0,1.865116209,27.33065446,0.012070522,0.026192096,2.764139513,0.686719919,23.92824201,8.455029213,0.200918062,1,0
"SEL47790","Wesach Creek (Terrace) Sockeye","KITSUMKALUM","SEL-20-06",47790,"SEL","Sockeye","4B","LSK","NSKEst",6,7,0.119202922022118,15,0,-0.0635233873257727,-0.0635233873257727,-0.063523387325773,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0.539477401,20.41058129,0.101290087,0.073260582,1.481818005,0.162677048,9.687469783,8.868000651,0.734604705,2,0
"SEL47795","Dry Creek (Terrace) Sockeye","KITSUMKALUM","SEL-20-06",47795,"SEL","Sockeye","4B","LSK","NSKEst",6,3.84615384615385,0.119202922022118,49,0,-0.0141882378113229,-0.0134632658258239,-0.0126840318645514,0.0197309631048164,0.0197309631048164,"Skeena","Sockeye","SockeyeLake",0,2.146838142,10.0514385,0.099998159,0.024377737,2.190912706,0.343539136,10.09209988,16.4320802,0.229074641,8,0
"SEL47800","Clear Creek (Terrace) Sockeye","KITSUMKALUM","SEL-20-06",47800,"SEL","Sockeye","4B","LSK","NSKEst",6,6,0.119202922022118,41,0,-0.0448575713631295,-0.0448575713631295,-0.0368791683649146,NA,NA,"Skeena","Sockeye","SockeyeLake",0,2.146838142,10.0514385,0.099998159,0.024377737,2.190912706,0.343539136,10.09209988,16.4320802,0.229074641,8,0
"SEL47805","Cedar River (Terrace) Sockeye","KITSUMKALUM","SEL-20-06",47805,"SEL","Sockeye","4B","LSK","NSKEst",5,6.2,0.119202922022118,39,0,-0.0205659635231694,-0.0205659635231693,-0.00685859441222406,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0.525419859,12.24143576,0.150898644,0.089151457,2.391338619,0.536624187,13.98146946,15.54215689,0.195853462,1,0
"SEL47820","Zymoetz River- Upper (Terrace) Sockeye","MCDONELL","SEL-20-08",47820,"SEL","Sockeye","4B","LSK","NSKEst",8,3.23529411764706,0.119202922022118,64,0,0.00592492449286914,0.0061327887075083,0.00855915043970463,0.009750201168365,-0.0288477138327867,"Skeena","Sockeye","SockeyeLake",0.140620709,0.766918347,10.69045777,0.370888681,0.020844595,1.188407561,0.066017054,6.616822902,15.63191587,1.973260328,7,0
"SEL47917","Upper Pitt River (Coquitlam) Early Summer Sockeye","PITT-EARLY SUMMER TIMING","SEL-03-05",47917,"SEL","Sockeye","29C","LFR","GStr",1,2.4,0.119202922022118,70,0,0.00800725841096215,0.00790268944582751,0.00705413756158759,0.0209511720239447,-0.0821164099430734,"Fraser","Sockeye","SockeyeLake",0,0,4.499096471,0,0,0.188956287,0,0.206723427,0.411400584,0,1,0
"SEL48064","Gullwing Creek (Smithers) Sockeye","BABINE","SEL-21-02",48064,"SEL","Sockeye","4D","MSK","NSKEst",4,3.78571428571429,0.119202922022118,70,0,-0.0032541347702643,-0.00257832297055667,0.00184587771912373,0.0201413291512831,-0.0868604941692391,"Skeena","Sockeye","SockeyeLake",0,0,2.474225533,0,0.001804527,0.577751074,0.039141508,7.049043812,4.677030179,21.09466487,0,0
"SEL48069","Four Mile Creek (Smithers) Sockeye","BABINE","SEL-21-02",48069,"SEL","Sockeye","4D","MSK","NSKEst",4,3.85,0.119202922022118,82,0,0.0215321878896353,0.0203878862608015,0.0166250308308669,0.00481129053959423,-0.0556860467167749,"Skeena","Sockeye","SockeyeLake",0,0,3.188794571,0,0.263979128,0.661791248,0.45754143,5.505127464,11.86361534,9.724837505,0,0
"SEL48094","Sutherland River (Smithers) Sockeye","BABINE","SEL-21-02",48094,"SEL","Sockeye","4D","MSK","NSKEst",6,3,0.119202922022118,11,0,-0.0224266998789283,-0.0224266998789283,-0.00737650489106798,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0,2.501047693,0,0.028582799,0.453327592,0,7.812777739,7.96035628,32.23280025,0,0
"SEL48099","Shass Creek (Smithers) Sockeye","BABINE","SEL-21-02",48099,"SEL","Sockeye","4D","MSK","NSKEst",6,4,0.119202922022118,64,0,0.00213336351822868,0.00213336351822869,-6.2066363677088e-05,0.000874078353884232,NA,"Skeena","Sockeye","SockeyeLake",0,0,2.501047693,0,0.028582799,0.453327592,0,7.812777739,7.96035628,32.23280025,0,0
"SEL48104","Sustut River (Smithers) Sockeye","SUSTUT","SEL-22-12",48104,"SEL","Sockeye","4D","USK","NSKEst",8,6,0.119202922022118,29,0,0.0241256416417194,0.0241256416417193,0.0256530229527096,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0,0,0.168995611,0.000115677,0.127952844,0.185954219,1.549517031,1.567121777,8.407423297,0,0
"SEL48109","Bear River (Smithers) Sockeye","BEAR","SEL-22-03",48109,"SEL","Sockeye","4D","USK","NSKEst",6,6.33333333333333,0.119202922022118,16,0,-0.0053703964855751,-0.0053703964855751,-0.0240480592178174,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0,1.324048454,0.513045146,0.034943043,0.481986143,0.182093312,1.651471587,2.693192514,45.83917348,2,0
"SEL48119","Salix Creek (Smithers) Sockeye","BEAR","SEL-22-03",48119,"SEL","Sockeye","4D","USK","NSKEst",4,3.75,0.119202922022118,33,0,-0.0189157866042262,-0.0192729787012481,-0.0169647458272178,-0.0225797406521493,NA,"Skeena","Sockeye","SockeyeLake",0,0,0.018473335,0.036225946,0.010899375,0.023378389,0.034215919,0,0.06599755,22.62339907,0,0
"SEL48124","Azuklotz Creek (Smithers) Sockeye","AZUKLOTZ","SEL-22-02",48124,"SEL","Sockeye","4D","USK","NSKEst",4,3.69230769230769,0.119202922022118,53,0,0.0222860024349303,0.0229067378879731,0.0265203244156953,0.0312188366082358,0.0607291128818112,"Skeena","Sockeye","SockeyeLake",0,0,0.205655194,0.205782102,0,0.017781609,0.219334516,0,0.106901756,3.789297044,0,0
"SEL48129","Asitka River (Smithers) Sockeye","ASITIKA","SEL-22-01",48129,"SEL","Sockeye","4D","USK","NSKEst",6,2.86666666666667,0.119202922022118,33,0,0.0204178246891113,0.0206724653064464,0.0291627228529458,0.0559110361102555,0.0657026645527044,"Skeena","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0.25616574,2.139253639,0,0
"SEL48139","Johanson Creek (Smithers) Sockeye","JOHANSON","SEL-22-05",48139,"SEL","Sockeye","4D","USK","NSKEst",5,7,0.119202922022118,27,0,0.0328401596312319,0.0328401596312319,0.0328401596312316,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0,1.780068861,0,0,0.673104585,0.366951561,0,2.320735651,21.83367963,0,0
"SEL48299","Kwinageese River (Upper Nass) Sockeye","FRED WRIGHT","SEL-24-03",48299,"SEL","Sockeye","3B","UNR","NSKEst",6,3.07692307692308,0.119202922022118,50,0,-0.0451262511447604,-0.0421625375971941,-0.045789646273304,-0.0678927738114547,0.0410096532653196,"Nass","Sockeye","SockeyeLake",0,0,10.85128715,0,0.041315675,0.996961376,0.200696597,17.34295843,8.472531159,0,0,0
"SEL48334","Meziadin River (Upper Nass) Sockeye","MEZIADIN","SEL-24-05",48334,"SEL","Sockeye","3B","UNR","NSKEst",9,2.6,0.119202922022118,59,0,0.00793475455977361,0.00790737898933663,0.00404403169237112,-0.00632294332128368,-0.00922857016117438,"Nass","Sockeye","SockeyeLake",0,0.094881483,7.640548112,0,0.000295665,0.841288612,0.161726056,15.34270798,9.387928485,0,0,0
"SEL48344","Bowser River (Upper Nass) Sockeye","BOWSER","SEL-24-01",48344,"SEL","Sockeye","3B","UNR","NSKEst",7,6.6,0.119202922022118,36,0,0.0066267405742946,0.00381450184432386,-0.000733023638909102,-0.0276042347843878,NA,"Nass","Sockeye","SockeyeLake",0,0,4.665600354,0,0.002693925,0.524974587,0.027143113,12.08833365,9.487847228,0,0,0
"SEL48364","Damdochax Creek (Upper Nass) Sockeye","DAMDOCHAX/WINIMASIK","SEL-24-02",48364,"SEL","Sockeye","3B","UNR","NSKEst",7,3.76923076923077,0.119202922022118,51,0,-0.0253258988935376,-0.0249039955323152,-0.0217687809096155,-0.0202689228692854,0.0968605234737613,"Nass","Sockeye","SockeyeLake",0,0,0.126281936,0.247520897,0,0.18503862,0,0,6.773338101,0,0,0
"SEL48464","Ecstall River (Lower Skeena) Sockeye","ECSTALL/LOWER","SEL-20-04",48464,"SEL","Sockeye","4A","LSK","NSKEst",6,5,0.119202922022118,14,0,-0.0416191713971081,-0.0398313789142168,-0.0789854934453003,-0.0588272435549611,NA,"Skeena","Sockeye","SockeyeLake",0,0.988769282,7.96793145,0.212766993,0.010494008,0.027818783,0,1.157514474,1.342368837,0,0,0
"SEL48504","Johnston Lake (Lower Skeena) Sockeye","JOHNSTON","SEL-20-05",48504,"SEL","Sockeye","4A","LSK","NSKEst",5,5,0.119202922022118,41,0,0.0308335900863174,0.0319796952306522,0.0441834938150286,0.0532907238494655,NA,"Skeena","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
